timestamps population node_ids
2371.5300000286547 v1 7
2395.2400000291723 v1 6
2385.800000028966 v1 6
2377.590000028787 v1 6
2369.840000028618 v1 6
2362.16000002845 v1 6
2354.8000000282896 v1 6
2386.310000028978 v1 5
2373.2700000286927 v1 5
2360.6600000284175 v1 5
2397.290000029217 v1 4
2386.8300000289887 v1 4
2376.7800000287693 v1 4
2367.8500000285744 v1 4
2357.12000002834 v1 4
2399.5000000292653 v1 3
2376.1100000287547 v1 0
2393.570000029136 v1 0
2368.890000028597 v1 1
2356.9000000283354 v1 2
2375.4600000287405 v1 2
2394.5700000291577 v1 2
2346.420000028106 v1 4
2350.6200000281983 v1 3
2361.970000028446 v1 3
2368.060000028579 v1 3
2374.4100000287176 v1 3
2379.4900000288285 v1 3
2385.05000002895 v1 3
2393.4700000291336 v1 3
2356.370000028324 v1 3
2336.8500000278977 v1 4
2325.0100000276393 v1 4
2316.110000027445 v1 4
2291.970000026918 v1 8
2285.0800000267677 v1 8
2275.5800000265604 v1 8
2265.3200000263364 v1 8
2260.1100000262227 v1 8
2254.1800000260932 v1 8
2265.9700000263506 v1 7
2295.0500000269853 v1 6
2288.2800000268376 v1 6
2280.8200000266747 v1 6
2273.2500000265095 v1 6
2264.610000026321 v1 6
2257.4000000261635 v1 6
2294.4200000269716 v1 5
2288.270000026838 v1 5
2268.7500000264113 v1 5
2262.320000026271 v1 5
2263.830000026304 v1 3
2270.06000002644 v1 3
2277.630000026605 v1 3
2283.3400000267297 v1 3
2287.250000026815 v1 3
2292.2100000269234 v1 3
2298.9900000270713 v1 8
2299.480000027082 v1 3
2261.0300000262428 v1 4
2268.740000026411 v1 4
2278.3300000266204 v1 4
2287.8700000268286 v1 4
2296.2500000270115 v1 4
2250.4800000260125 v1 5
2251.5000000260347 v1 4
2363.0800000284703 v1 8
2257.780000026172 v1 9
2282.7300000267164 v1 9
2305.9700000272237 v1 4
2344.4500000280636 v1 3
2339.090000027946 v1 3
2324.620000027631 v1 3
2320.0800000275317 v1 3
2312.3300000273625 v1 3
2304.8700000271997 v1 3
2324.6100000276306 v1 2
2305.7800000272196 v1 2
2345.1300000280785 v1 0
2324.3700000276253 v1 0
2305.8700000272215 v1 0
2292.6700000269334 v1 14
2285.4000000267747 v1 14
2277.630000026605 v1 14
2264.010000026308 v1 14
2259.6000000262115 v1 14
2293.6900000269557 v1 9
2251.74000002604 v1 11
2262.4500000262738 v1 11
2278.040000026614 v1 11
2288.930000026852 v1 11
2254.860000026108 v1 12
2267.180000026377 v1 9
2260.4600000262303 v1 12
2274.780000026543 v1 12
2283.1900000267265 v1 12
2287.9600000268306 v1 12
2292.910000026938 v1 12
2264.5400000263194 v1 13
2290.3000000268817 v1 13
2265.1500000263327 v1 12
2258.530000026188 v1 3
2369.990000028621 v1 8
2384.880000028946 v1 8
2463.7300000306673 v1 6
2457.4600000305304 v1 6
2486.0900000311553 v1 5
2476.180000030939 v1 5
2463.720000030667 v1 5
2459.0200000305645 v1 5
2495.4500000313597 v1 4
2486.5500000311654 v1 4
2477.880000030976 v1 4
2467.6800000307535 v1 4
2459.3800000305723 v1 4
2494.7900000313452 v1 3
2487.8800000311944 v1 3
2484.02000003111 v1 3
2472.190000030852 v1 6
2478.750000030995 v1 3
2468.920000030781 v1 3
2462.800000030647 v1 3
2458.81000003056 v1 3
2453.2000000304374 v1 3
2485.260000031137 v1 2
2474.770000030908 v1 2
2460.520000030597 v1 2
2461.10000003061 v1 1
2489.3500000312265 v1 0
2483.5300000310995 v1 0
2473.210000030874 v1 0
2458.460000030552 v1 0
2440.3800000301576 v1 14
2434.0500000300194 v1 14
2474.670000030906 v1 3
2479.520000031012 v1 6
2486.400000031162 v1 6
2493.7900000313234 v1 6
2484.9100000311296 v1 14
2478.0400000309796 v1 14
2469.9600000308033 v1 14
2460.2200000305907 v1 14
2455.200000030481 v1 14
2492.120000031287 v1 13
2480.8400000310407 v1 13
2462.2700000306354 v1 13
2497.610000031407 v1 12
2490.3100000312475 v1 12
2484.7200000311254 v1 12
2479.3700000310087 v1 12
2474.340000030899 v1 12
2469.260000030788 v1 12
2461.7700000306245 v1 12
2456.620000030512 v1 12
2486.660000031168 v1 11
2462.380000030638 v1 7
2456.380000030507 v1 8
2461.6700000306223 v1 8
2469.9700000308035 v1 8
2477.470000030967 v1 8
2484.200000031114 v1 8
2422.2300000297614 v1 14
2489.8200000312368 v1 8
2461.510000030619 v1 9
2476.3900000309436 v1 9
2487.7500000311916 v1 9
2451.8800000304086 v1 11
2460.5800000305985 v1 11
2476.630000030949 v1 11
2498.3200000314223 v1 8
2412.8500000295567 v1 14
2401.4300000293074 v1 14
2416.510000029637 v1 13
2414.460000029592 v1 3
2409.8300000294907 v1 3
2446.4800000302907 v1 2
2415.4200000296128 v1 2
2416.260000029631 v1 1
2440.2500000301548 v1 0
2414.9600000296027 v1 0
2403.2600000293473 v1 0
2394.3700000291533 v1 14
2385.600000028962 v1 14
2376.84000002877 v1 14
2369.1000000286017 v1 14
2361.2000000284293 v1 14
2355.470000028304 v1 14
2372.960000028686 v1 13
2393.250000029129 v1 12
2385.4100000289577 v1 12
2393.2300000291284 v1 8
2399.5000000292653 v1 8
2350.2200000281896 v1 9
2368.1800000285816 v1 9
2380.5400000288514 v1 9
2399.310000029261 v1 9
2421.4600000297446 v1 3
2361.640000028439 v1 11
2397.3500000292183 v1 11
2354.7100000282876 v1 12
2361.3400000284323 v1 12
2367.8200000285738 v1 12
2374.610000028722 v1 12
2379.8100000288355 v1 12
2374.570000028721 v1 11
2376.8900000287717 v1 8
2432.150000029978 v1 3
2445.6900000302735 v1 3
2449.110000030348 v1 12
2441.6600000301855 v1 12
2435.2500000300456 v1 12
2427.6400000298795 v1 12
2414.9400000296023 v1 12
2410.390000029503 v1 12
2400.0600000292775 v1 12
2435.090000030042 v1 11
2412.7500000295545 v1 11
2442.560000030205 v1 9
2416.1900000296296 v1 9
2446.3200000302872 v1 8
2438.3600000301135 v1 8
2430.0700000299325 v1 8
2417.2500000296527 v1 8
2411.040000029517 v1 8
2418.280000029675 v1 7
2406.6700000294218 v1 4
2415.4000000296123 v1 4
2428.720000029903 v1 4
2439.3200000301345 v1 4
2448.870000030343 v1 4
2401.0600000292993 v1 5
2438.110000030108 v1 3
2416.6900000296405 v1 5
2402.960000029341 v1 6
2412.580000029551 v1 6
2420.7300000297287 v1 6
2431.960000029974 v1 6
2439.600000030141 v1 6
2447.9000000303217 v1 6
2439.1300000301303 v1 5
2041.1500000214437 v1 1
2251.650000026038 v1 3
2264.480000026318 v1 2
2091.7900000225486 v1 14
2084.1300000223814 v1 14
2079.0600000222707 v1 14
2070.3900000220815 v1 14
2061.2400000218818 v1 14
2052.3300000216873 v1 14
2084.480000022389 v1 13
2099.0800000227077 v1 12
2091.760000022548 v1 12
2085.4600000224104 v1 12
2080.300000022298 v1 12
2074.1400000221633 v1 12
2066.480000021996 v1 12
2057.360000021797 v1 12
2101.4400000227592 v1 0
2086.500000022433 v1 11
2062.760000021915 v1 11
2087.6600000224585 v1 9
2076.650000022218 v1 9
2098.2800000226903 v1 8
2089.650000022502 v1 8
2083.3900000223653 v1 8
2078.10000002225 v1 8
2067.2800000220136 v1 8
2060.5000000218656 v1 8
2051.760000021675 v1 8
2089.3000000224943 v1 7
2093.5600000225872 v1 6
2086.500000022433 v1 6
2079.7800000222865 v1 6
2078.300000022254 v1 11
2114.7400000230496 v1 0
2129.750000023377 v1 0
2140.560000023613 v1 0
2128.020000023339 v1 8
2120.490000023175 v1 8
2111.1700000229716 v1 8
2104.920000022835 v1 8
2132.270000023432 v1 7
2148.5900000237884 v1 6
2140.350000023609 v1 6
2132.7800000234433 v1 6
2125.060000023275 v1 6
2116.4200000230862 v1 6
2109.050000022926 v1 6
2101.380000022758 v1 6
2142.0500000236457 v1 5
2130.560000023395 v1 5
2114.6800000230483 v1 5
2102.990000022793 v1 5
2146.1600000237354 v1 4
2140.3100000236077 v1 1
2103.7300000228092 v1 2
2138.3400000235647 v1 2
2103.5600000228055 v1 3
2109.72000002294 v1 3
2114.75000002305 v1 3
2070.280000022079 v1 6
2124.8500000232702 v1 3
2138.1000000235595 v1 3
2146.4300000237413 v1 3
2108.9200000229225 v1 4
2117.550000023111 v1 4
2126.440000023305 v1 4
2136.2800000235197 v1 4
2129.140000023364 v1 3
2061.4200000218857 v1 6
2052.8100000216978 v1 6
2089.520000022499 v1 5
2006.9600000206972 v1 12
2043.1700000214876 v1 11
2035.7100000213247 v1 11
2008.1700000207236 v1 11
2041.8500000214588 v1 9
2041.590000021453 v1 8
2037.1700000213568 v1 8
2026.79000002113 v1 8
2016.2300000208995 v1 8
2007.180000020702 v1 8
2042.6200000214756 v1 7
2044.2200000215105 v1 6
2037.560000021365 v1 6
2028.6800000211713 v1 6
2017.840000020935 v1 6
2008.1500000207232 v1 6
2048.200000021597 v1 5
2000.720000020561 v1 3
2007.0700000206996 v1 3
2016.7400000209109 v1 3
2026.6200000211263 v1 3
2033.8800000212848 v1 3
2040.3900000214269 v1 3
2015.9700000208936 v1 12
2046.7500000215657 v1 3
2010.3300000207707 v1 4
2021.010000021004 v1 4
2032.74000002126 v1 4
2042.1100000214644 v1 4
2010.7700000207803 v1 5
2040.9100000214385 v1 5
2000.4300000205544 v1 4
2135.3700000235 v1 8
2026.8000000211305 v1 12
2041.4400000214496 v1 12
2081.910000022333 v1 5
2067.700000022023 v1 5
2099.870000022725 v1 4
2090.5900000225224 v1 4
2081.78000002233 v1 4
2072.510000022128 v1 4
2062.6400000219123 v1 4
2052.1100000216825 v1 4
2098.9400000227047 v1 3
2092.450000022563 v1 3
2087.870000022463 v1 3
2083.1200000223594 v1 3
2078.240000022253 v1 3
2072.850000022135 v1 3
2067.0000000220075 v1 3
2057.6000000218023 v1 3
2052.0200000216805 v1 3
2048.9500000216135 v1 12
2043.550000021496 v1 13
2008.730000020736 v1 14
2019.5300000209716 v1 14
2028.3800000211647 v1 14
2036.6300000213448 v1 14
2036.3800000213391 v1 12
2041.6400000214544 v1 14
2077.6300000222395 v1 0
2084.7300000223945 v1 0
2084.350000022386 v1 1
2061.260000021882 v1 2
2080.8900000223107 v1 2
2092.090000022555 v1 2
2057.770000021806 v1 0
2287.5500000268216 v1 2
2140.6100000236142 v1 8
2100.870000022747 v1 9
2249.900000026 v1 6
2241.6400000258195 v1 6
2234.33000002566 v1 6
2225.530000025468 v1 6
2216.5400000252716 v1 6
2209.1500000251103 v1 6
2240.570000025796 v1 5
2225.8300000254744 v1 5
2211.370000025159 v1 5
2242.11000002583 v1 4
2233.6600000256453 v1 4
2222.88000002541 v1 4
2212.8200000251904 v1 4
2203.4400000249857 v1 4
2243.090000025851 v1 7
2247.390000025945 v1 3
2234.9100000256726 v1 3
2228.640000025536 v1 3
2222.300000025398 v1 3
2215.3800000252463 v1 3
2208.450000025095 v1 3
2201.1400000249355 v1 3
2238.3300000257473 v1 2
2211.5000000251616 v1 2
2238.9300000257604 v1 0
2227.230000025505 v1 0
2210.1700000251326 v1 0
2190.950000024713 v1 14
2186.320000024612 v1 14
2179.2400000244575 v1 14
2240.2300000257887 v1 3
2201.2300000249375 v1 8
2208.4200000250944 v1 8
2215.510000025249 v1 8
2252.17000002605 v1 2
2265.5500000263414 v1 1
2251.29000002603 v1 1
2290.1600000268786 v1 0
2280.640000026671 v1 0
2261.9900000262637 v1 0
2252.020000026046 v1 0
2249.8300000259983 v1 14
2241.110000025808 v1 14
2235.7700000256914 v1 14
2222.8200000254087 v1 14
2214.6000000252293 v1 14
2207.640000025078 v1 14
2242.5000000258383 v1 13
2248.910000025978 v1 12
2243.770000025866 v1 12
