timestamps population node_ids
2416.400000029634 v1 5
2444.8600000302554 v1 4
2448.3000000303305 v1 8
2038.6200000213885 v1 6
2265.390000026338 v1 4
2292.750000026935 v1 3
2129.1300000233637 v1 3
2123.880000023249 v1 3
2110.690000022961 v1 3
2105.370000022845 v1 3
2139.4400000235887 v1 2
2111.1100000229703 v1 2
2140.700000023616 v1 0
2129.45000002337 v1 0
2110.7100000229616 v1 0
2098.690000022699 v1 14
2089.5900000225006 v1 14
2080.9200000223113 v1 14
2072.9100000221365 v1 14
2062.030000021899 v1 14
2053.150000021705 v1 14
2085.7300000224163 v1 13
2098.9400000227047 v1 12
2091.8700000225504 v1 12
2085.0400000224013 v1 12
2080.0000000222913 v1 12
2073.850000022157 v1 12
2066.4900000219964 v1 12
2057.2800000217953 v1 12
2089.380000022496 v1 11
2078.960000022269 v1 11
2061.17000002188 v1 11
2095.740000022635 v1 10
2138.350000023565 v1 3
2147.200000023758 v1 3
2107.3600000228885 v1 4
2118.7700000231375 v1 4
2141.9600000236437 v1 11
2131.520000023416 v1 11
2111.5300000229795 v1 11
2149.630000023811 v1 10
2139.3800000235874 v1 10
2128.370000023347 v1 10
2114.110000023036 v1 10
2106.0800000228605 v1 10
2136.340000023521 v1 9
2110.370000022954 v1 9
2148.2800000237817 v1 8
2141.0300000236234 v1 8
2136.0000000235136 v1 8
2085.350000022408 v1 10
2128.640000023353 v1 8
2111.6300000229817 v1 8
2105.5400000228487 v1 8
2142.7400000236607 v1 6
2135.280000023498 v1 6
2126.3400000233028 v1 6
2117.3100000231057 v1 6
2109.030000022925 v1 6
2100.3900000227363 v1 6
2148.760000023792 v1 5
2131.5000000234154 v1 5
2110.490000022957 v1 5
2141.010000023623 v1 4
2129.750000023377 v1 4
2120.800000023182 v1 8
2077.230000022231 v1 10
2062.910000021918 v1 10
2052.220000021685 v1 10
2092.820000022571 v1 0
2080.260000022297 v1 0
2058.9000000218307 v1 0
2040.98000002144 v1 14
2033.5000000212765 v1 14
2019.2400000209652 v1 14
2007.0200000206985 v1 14
2043.2500000214893 v1 13
2001.3400000205745 v1 13
2047.780000021588 v1 12
2041.130000021443 v1 12
2035.7600000213256 v1 12
2026.6600000211272 v1 12
2084.150000022382 v1 1
2014.0800000208528 v1 12
2041.1600000214437 v1 11
2020.110000020984 v1 11
2041.5600000214524 v1 10
2030.9800000212217 v1 10
2009.650000020756 v1 10
2043.140000021487 v1 9
2001.040000020568 v1 9
2041.220000021445 v1 8
2036.2800000213372 v1 8
2026.6400000211268 v1 8
2015.6800000208875 v1 8
2005.72000002067 v1 8
2043.6800000214987 v1 7
2005.5100000206655 v1 12
2106.3100000228656 v1 12
2067.2800000220136 v1 2
2092.1100000225556 v1 2
2084.620000022392 v1 9
2098.820000022702 v1 8
2090.070000022511 v1 8
2083.61000002237 v1 8
